"participation","year","count"
"2190670","2023",2
"2190696","2017",0
"2190696","2018",1
"2190696","2019",0
"2190696","2020",0
"2190696","2021",0
"2190696","2022",0
"2190696","2023",0
"2190697","2017",0
"2190697","2018",1
"2190697","2019",1
"2190697","2020",0
"2190697","2021",0
"2190697","2022",0
"2190697","2023",0
"2190699","2017",0
"2190699","2018",1
"2190699","2019",0
"2190699","2020",0
"2190699","2021",0
"2190699","2022",1
"2190699","2023",1
"2190702","2017",0
"2190702","2018",1
"2190702","2019",1
"2190702","2020",1
"2190702","2021",0
"2190702","2022",1
"2190702","2023",2
"2190705","2017",0
"2190705","2018",1
"2190705","2019",0
"2190705","2020",0
"2190705","2021",0
"2190705","2022",0
"2190705","2023",0
"2190719","2017",0
"2190719","2018",0
"2190719","2019",1
"2190719","2020",0
"2190719","2021",0
"2190719","2022",0
"2190719","2023",0
"2190750","2017",0
"2190750","2018",0
"2190750","2019",1
"2190750","2020",1
"2190750","2021",0
"2190750","2022",0
"2190750","2023",0
"2190768","2017",1
"2190768","2018",0
"2190768","2019",0
"2190768","2020",0
"2190768","2021",0
"2190768","2022",0
"2190768","2023",0
"2190771","2017",1
"2190771","2018",2
"2190771","2019",1
"2190771","2020",1
"2190771","2021",1
"2190771","2022",1
"2190771","2023",1
"2190773","2017",1
"2190773","2018",1
"2190773","2019",1
"2190773","2020",1
"2190773","2021",1
"2190773","2022",0
"2190773","2023",1
"2190777","2017",0
"2190777","2018",0
"2190777","2019",1
"2190777","2020",0
"2190777","2021",0
"2190777","2022",1
"2190777","2023",0
"2190778","2017",0
"2190778","2018",0
"2190778","2019",1
"2190778","2020",0
"2190778","2021",1
"2190778","2022",0
"2190778","2023",0
"2190779","2017",0
"2190779","2018",0
"2190779","2019",0
"2190779","2020",0
"2190779","2021",0
"2190779","2022",0
"2190779","2023",2
"2190782","2017",0
"2190782","2018",1
"2190782","2019",1
"2190782","2020",0
"2190782","2021",0
"2190782","2022",1
"2190782","2023",1
"2190790","2017",0
"2190790","2018",1
"2190790","2019",0
"2190790","2020",0
"2190790","2021",0
"2190790","2022",0
"2190790","2023",0
"2190796","2017",1
"2190796","2018",0
"2190796","2019",1
"2190796","2020",1
"2190796","2021",0
"2190796","2022",0
"2190796","2023",0
"2190797","2017",1
"2190797","2018",1
"2190797","2019",0
"2190797","2020",0
"2190797","2021",0
"2190797","2022",0
"2190797","2023",0
"2190865","2017",0
"2190865","2018",1
"2190865","2019",1
"2190865","2020",0
"2190865","2021",0
"2190865","2022",0
"2190865","2023",0
"2190920","2017",0
"2190920","2018",1
"2190920","2019",1
"2190920","2020",1
"2190920","2021",0
"2190920","2022",1
"2190920","2023",2
"2190940","2017",0
"2190940","2018",1
"2190940","2019",1
"2190940","2020",1
"2190940","2021",0
"2190940","2022",0
"2190940","2023",0
"2190993","2017",0
"2190993","2018",1
"2190993","2019",1
"2190993","2020",1
"2190993","2021",1
"2190993","2022",0
"2190993","2023",0
"2190999","2017",0
"2190999","2018",1
"2190999","2019",3
"2190999","2020",1
"2190999","2021",2
"2190999","2022",1
"2190999","2023",2
"2191021","2017",0
"2191021","2018",1
"2191021","2019",1
"2191021","2020",1
"2191021","2021",0
"2191021","2022",0
"2191021","2023",0
"2191024","2017",0
"2191024","2018",1
"2191024","2019",1
"2191024","2020",0
"2191024","2021",0
"2191024","2022",4
"2191024","2023",7
"2191030","2017",0
"2191030","2018",1
"2191030","2019",1
"2191030","2020",1
"2191030","2021",1
"2191030","2022",1
"2191030","2023",3
"2191053","2017",2
"2191053","2018",2
"2191053","2019",2
"2191053","2020",0
"2191053","2021",0
"2191053","2022",0
"2191053","2023",0
"2191116","2017",0
"2191116","2018",1
"2191116","2019",1
"2191116","2020",1
"2191116","2021",0
"2191116","2022",2
"2191116","2023",2
"2191117","2017",0
"2191117","2018",0
"2191117","2019",1
"2191117","2020",1
"2191117","2021",0
"2191117","2022",0
"2191117","2023",1
"2191179","2017",0
"2191179","2018",0
"2191179","2019",0
"2191179","2020",0
"2191179","2021",0
"2191179","2022",0
"2191179","2023",1
"2191262","2017",0
"2191262","2018",1
"2191262","2019",0
"2191262","2020",0
"2191262","2021",0
"2191262","2022",0
"2191262","2023",0
"2191316","2017",0
"2191316","2018",1
"2191316","2019",2
"2191316","2020",1
"2191316","2021",0
"2191316","2022",0
"2191316","2023",1
"2191329","2017",0
"2191329","2018",1
"2191329","2019",0
"2191329","2020",0
"2191329","2021",0
"2191329","2022",0
"2191329","2023",0
"2191340","2017",0
"2191340","2018",1
"2191340","2019",0
"2191340","2020",0
"2191340","2021",0
"2191340","2022",0
"2191340","2023",0
"2191350","2017",0
"2191350","2018",1
"2191350","2019",1
"2191350","2020",0
"2191350","2021",0
"2191350","2022",0
"2191350","2023",0
"2191390","2017",1
"2191390","2018",1
"2191390","2019",1
"2191390","2020",1
"2191390","2021",1
"2191390","2022",1
"2191390","2023",1
"2191400","2017",1
"2191400","2018",1
"2191400","2019",1
"2191400","2020",1
"2191400","2021",1
"2191400","2022",0
"2191400","2023",1
"2191420","2017",0
"2191420","2018",1
"2191420","2019",0
"2191420","2020",0
"2191420","2021",1
"2191420","2022",0
"2191420","2023",1
"2191500","2017",0
"2191500","2018",1
"2191500","2019",1
"2191500","2020",1
"2191500","2021",0
"2191500","2022",0
"2191500","2023",1
"2191509","2017",0
"2191509","2018",0
"2191509","2019",1
"2191509","2020",0
"2191509","2021",0
"2191509","2022",0
"2191509","2023",0
"2191556","2017",0
"2191556","2018",0
"2191556","2019",1
"2191556","2020",1
"2191556","2021",0
"2191556","2022",0
"2191556","2023",0
"2191590","2017",1
"2191590","2018",1
"2191590","2019",0
"2191590","2020",0
"2191590","2021",0
"2191590","2022",0
"2191590","2023",0
"2191622","2017",1
"2191622","2018",1
"2191622","2019",1
"2191622","2020",1
"2191622","2021",1
"2191622","2022",0
"2191622","2023",2
"2191630","2017",0
"2191630","2018",0
"2191630","2019",1
"2191630","2020",0
"2191630","2021",0
"2191630","2022",0
"2191630","2023",1
"2191632","2017",0
"2191632","2018",1
"2191632","2019",1
"2191632","2020",0
"2191632","2021",0
"2191632","2022",0
"2191632","2023",0
"2191640","2017",0
"2191640","2018",0
"2191640","2019",0
"2191640","2020",1
"2191640","2021",0
"2191640","2022",0
"2191640","2023",0
"2191660","2017",0
"2191660","2018",1
"2191660","2019",1
"2191660","2020",0
"2191660","2021",0
"2191660","2022",0
"2191660","2023",0
"2191700","2017",0
"2191700","2018",1
"2191700","2019",0
"2191700","2020",0
"2191700","2021",0
"2191700","2022",0
"2191700","2023",0
"2191750","2017",0
"2191750","2018",1
"2191750","2019",1
"2191750","2020",1
"2191750","2021",0
"2191750","2022",1
"2191750","2023",1
"2191772","2017",0
"2191772","2018",1
"2191772","2019",1
"2191772","2020",1
"2191772","2021",1
"2191772","2022",0
"2191772","2023",0
"2191880","2017",0
"2191880","2018",1
"2191880","2019",1
"2191880","2020",0
"2191880","2021",0
"2191880","2022",0
"2191880","2023",0
"2191887","2017",1
"2191887","2018",1
"2191887","2019",0
"2191887","2020",0
"2191887","2021",0
"2191887","2022",0
"2191887","2023",0
"2191895","2017",0
"2191895","2018",1
"2191895","2019",0
"2191895","2020",0
"2191895","2021",0
"2191895","2022",0
"2191895","2023",0
"2191948","2017",1
"2191948","2018",0
"2191948","2019",1
"2191948","2020",1
"2191948","2021",1
"2191948","2022",0
"2191948","2023",1
"2191980","2017",1
"2191980","2018",1
"2191980","2019",1
"2191980","2020",0
"2191980","2021",1
"2191980","2022",0
"2191980","2023",2
"2191990","2017",0
"2191990","2018",1
"2191990","2019",1
"2191990","2020",1
"2191990","2021",0
"2191990","2022",0
"2191990","2023",0
"2191998","2017",0
"2191998","2018",0
"2191998","2019",1
"2191998","2020",1
"2191998","2021",0
"2191998","2022",1
"2191998","2023",1
"2191999","2017",1
"2191999","2018",1
"2191999","2019",1
"2191999","2020",0
"2191999","2021",0
"2191999","2022",0
"2191999","2023",0
"2192074","2017",0
"2192074","2018",0
"2192074","2019",1
"2192074","2020",0
"2192074","2021",0
"2192074","2022",0
"2192074","2023",0
"2192075","2017",0
"2192075","2018",1
"2192075","2019",0
"2192075","2020",0
"2192075","2021",0
"2192075","2022",0
"2192075","2023",0
"2192175","2017",1
"2192175","2018",1
"2192175","2019",1
"2192175","2020",0
"2192175","2021",1
"2192175","2022",0
"2192175","2023",1
"2192185","2017",0
"2192185","2018",0
"2192185","2019",1
"2192185","2020",0
"2192185","2021",1
"2192185","2022",1
"2192185","2023",1
"2192200","2017",0
"2192200","2018",1
"2192200","2019",1
"2192200","2020",0
"2192200","2021",1
"2192200","2022",0
"2192200","2023",0
"2192225","2017",0
"2192225","2018",1
"2192225","2019",1
"2192225","2020",0
"2192225","2021",0
"2192225","2022",0
"2192225","2023",0
"2192250","2017",0
"2192250","2018",1
"2192250","2019",1
"2192250","2020",1
"2192250","2021",1
"2192250","2022",1
"2192250","2023",1
"2192252","2017",1
"2192252","2018",1
"2192252","2019",1
"2192252","2020",0
"2192252","2021",0
"2192252","2022",0
"2192252","2023",0
"2192280","2017",0
"2192280","2018",2
"2192280","2019",1
"2192280","2020",1
"2192280","2021",2
"2192280","2022",1
"2192280","2023",2
"2192310","2017",0
"2192310","2018",1
"2192310","2019",0
"2192310","2020",0
"2192310","2021",0
"2192310","2022",0
"2192310","2023",0
"2192345","2017",0
"2192345","2018",1
"2192345","2019",1
"2192345","2020",1
"2192345","2021",1
"2192345","2022",0
"2192345","2023",1
"2192348","2017",0
"2192348","2018",1
"2192348","2019",1
"2192348","2020",0
"2192348","2021",0
"2192348","2022",0
"2192348","2023",0
"2192349","2017",0
"2192349","2018",1
"2192349","2019",1
"2192349","2020",1
"2192349","2021",1
"2192349","2022",1
"2192349","2023",1
"2192355","2017",0
"2192355","2018",1
"2192355","2019",1
"2192355","2020",0
"2192355","2021",1
"2192355","2022",1
"2192355","2023",0
"2192360","2017",0
"2192360","2018",1
"2192360","2019",0
"2192360","2020",1
"2192360","2021",0
"2192360","2022",0
"2192360","2023",0
"2192375","2017",1
"2192375","2018",1
"2192375","2019",1
"2192375","2020",1
"2192375","2021",1
"2192375","2022",1
"2192375","2023",1
"2192400","2017",0
"2192400","2018",1
"2192400","2019",1
"2192400","2020",1
"2192400","2021",1
"2192400","2022",1
"2192400","2023",1
"2192413","2017",0
"2192413","2018",1
"2192413","2019",0
"2192413","2020",1
"2192413","2021",0
"2192413","2022",0
"2192413","2023",0
"2192414","2017",0
"2192414","2018",0
"2192414","2019",2
"2192414","2020",0
"2192414","2021",0
"2192414","2022",0
"2192414","2023",0
"2192426","2017",0
"2192426","2018",1
"2192426","2019",1
"2192426","2020",0
"2192426","2021",1
"2192426","2022",0
"2192426","2023",1
"2192428","2017",0
"2192428","2018",1
"2192428","2019",1
"2192428","2020",0
"2192428","2021",0
"2192428","2022",1
"2192428","2023",1
"2192435","2017",0
"2192435","2018",1
"2192435","2019",1
"2192435","2020",1
"2192435","2021",1
"2192435","2022",0
"2192435","2023",0
"2192470","2017",0
"2192470","2018",1
"2192470","2019",3
"2192470","2020",0
"2192470","2021",1
"2192470","2022",0
"2192470","2023",0
"2192485","2017",0
"2192485","2018",1
"2192485","2019",1
"2192485","2020",0
"2192485","2021",0
"2192485","2022",1
"2192485","2023",0
"2192487","2017",0
"2192487","2018",0
"2192487","2019",1
"2192487","2020",1
"2192487","2021",1
"2192487","2022",0
"2192487","2023",0
"2192489","2017",0
"2192489","2018",4
"2192489","2019",3
"2192489","2020",1
"2192489","2021",1
"2192489","2022",2
"2192489","2023",2
"2192490","2017",0
"2192490","2018",1
"2192490","2019",1
"2192490","2020",0
"2192490","2021",0
"2192490","2022",0
"2192490","2023",0
"2192518","2017",0
"2192518","2018",1
"2192518","2019",1
"2192518","2020",1
"2192518","2021",1
"2192518","2022",1
"2192518","2023",1
"2192526","2017",0
"2192526","2018",1
"2192526","2019",0
"2192526","2020",0
"2192526","2021",0
"2192526","2022",0
"2192526","2023",0
"2192528","2017",0
"2192528","2018",1
"2192528","2019",1
"2192528","2020",0
"2192528","2021",0
"2192528","2022",0
"2192528","2023",0
"2192578","2017",0
"2192578","2018",0
"2192578","2019",1
"2192578","2020",0
"2192578","2021",0
"2192578","2022",0
"2192578","2023",0
"2192607","2017",0
"2192607","2018",2
"2192607","2019",1
"2192607","2020",0
"2192607","2021",1
"2192607","2022",0
"2192607","2023",0
"2192608","2017",0
"2192608","2018",1
"2192608","2019",1
"2192608","2020",0
"2192608","2021",0
"2192608","2022",1
"2192608","2023",0
"2192640","2017",1
"2192640","2018",1
"2192640","2019",1
"2192640","2020",0
"2192640","2021",0
"2192640","2022",0
"2192640","2023",0
"2192651","2017",1
"2192651","2018",0
"2192651","2019",1
"2192651","2020",0
"2192651","2021",0
"2192651","2022",0
"2192651","2023",0
"2192685","2017",0
"2192685","2018",1
"2192685","2019",1
"2192685","2020",1
"2192685","2021",1
"2192685","2022",1
"2192685","2023",1
"2192695","2017",0
"2192695","2018",0
"2192695","2019",1
"2192695","2020",1
"2192695","2021",1
"2192695","2022",0
"2192695","2023",2
"2192698","2017",0
"2192698","2018",0
"2192698","2019",1
"2192698","2020",0
"2192698","2021",0
"2192698","2022",0
"2192698","2023",0
"2192700","2017",0
"2192700","2018",0
"2192700","2019",1
"2192700","2020",0
"2192700","2021",0
"2192700","2022",0
"2192700","2023",0
"2192705","2017",0
"2192705","2018",1
"2192705","2019",0
"2192705","2020",0
"2192705","2021",1
"2192705","2022",0
"2192705","2023",0
"2192740","2017",0
"2192740","2018",1
"2192740","2019",1
"2192740","2020",1
"2192740","2021",1
"2192740","2022",0
"2192740","2023",0
"2192760","2017",1
"2192760","2018",1
"2192760","2019",1
"2192760","2020",1
"2192760","2021",1
"2192760","2022",1
"2192760","2023",1
"2192781","2017",1
"2192781","2018",1
"2192781","2019",1
"2192781","2020",0
"2192781","2021",0
"2192781","2022",0
"2192781","2023",0
"2192833","2017",0
"2192833","2018",2
"2192833","2019",0
"2192833","2020",0
"2192833","2021",0
"2192833","2022",0
"2192833","2023",0
"2192834","2017",0
"2192834","2018",1
"2192834","2019",1
"2192834","2020",0
"2192834","2021",0
"2192834","2022",0
"2192834","2023",0
"2192940","2017",0
"2192940","2018",0
"2192940","2019",1
"2192940","2020",0
"2192940","2021",0
"2192940","2022",0
"2192940","2023",0
"2192950","2017",0
"2192950","2018",3
"2192950","2019",2
"2192950","2020",2
"2192950","2021",1
"2192950","2022",1
"2192950","2023",2
"2192967","2017",0
"2192967","2018",1
"2192967","2019",0
"2192967","2020",0
"2192967","2021",0
"2192967","2022",0
"2192967","2023",0
"2192968","2017",0
"2192968","2018",1
"2192968","2019",1
"2192968","2020",0
"2192968","2021",0
"2192968","2022",0
"2192968","2023",0
"2192970","2017",1
"2192970","2018",1
"2192970","2019",3
"2192970","2020",1
"2192970","2021",2
"2192970","2022",1
"2192970","2023",1
"2192994","2017",0
"2192994","2018",1
"2192994","2019",1
"2192994","2020",1
"2192994","2021",1
"2192994","2022",1
"2192994","2023",0
"2192998","2017",0
"2192998","2018",1
"2192998","2019",1
"2192998","2020",0
"2192998","2021",0
"2192998","2022",0
"2192998","2023",2
"2193001","2017",0
"2193001","2018",0
"2193001","2019",0
"2193001","2020",0
"2193001","2021",1
"2193001","2022",0
"2193001","2023",0
"2193002","2017",0
"2193002","2018",0
"2193002","2019",1
"2193002","2020",0
"2193002","2021",0
"2193002","2022",0
"2193002","2023",0
"2193050","2017",0
"2193050","2018",1
"2193050","2019",0
"2193050","2020",0
"2193050","2021",0
"2193050","2022",0
"2193050","2023",0
"2193090","2017",0
"2193090","2018",1
"2193090","2019",1
"2193090","2020",0
"2193090","2021",0
"2193090","2022",0
"2193090","2023",0
"2193095","2017",0
"2193095","2018",0
"2193095","2019",1
"2193095","2020",1
"2193095","2021",1
"2193095","2022",0
"2193095","2023",0
"2193160","2017",1
"2193160","2018",1
"2193160","2019",0
"2193160","2020",1
"2193160","2021",0
"2193160","2022",1
"2193160","2023",1
"2193205","2017",0
"2193205","2018",1
"2193205","2019",2
"2193205","2020",1
"2193205","2021",2
"2193205","2022",1
"2193205","2023",1
"2193230","2017",0
"2193230","2018",0
"2193230","2019",0
"2193230","2020",0
"2193230","2021",0
"2193230","2022",1
"2193230","2023",0
"2193250","2017",0
"2193250","2018",1
"2193250","2019",1
"2193250","2020",1
"2193250","2021",1
"2193250","2022",1
"2193250","2023",1
"2193359","2017",0
"2193359","2018",1
"2193359","2019",0
"2193359","2020",0
"2193359","2021",0
"2193359","2022",0
"2193359","2023",0
"2193400","2017",0
"2193400","2018",1
"2193400","2019",0
"2193400","2020",0
"2193400","2021",0
"2193400","2022",0
"2193400","2023",0
"2193410","2017",0
"2193410","2018",0
"2193410","2019",0
"2193410","2020",0
"2193410","2021",0
"2193410","2022",0
"2193410","2023",1
"2193415","2017",0
"2193415","2018",0
"2193415","2019",1
"2193415","2020",1
"2193415","2021",0
"2193415","2022",0
"2193415","2023",0
"2193430","2017",0
"2193430","2018",2
"2193430","2019",1
"2193430","2020",0
"2193430","2021",1
"2193430","2022",0
"2193430","2023",1
"2193440","2017",0
"2193440","2018",1
"2193440","2019",0
"2193440","2020",1
"2193440","2021",0
"2193440","2022",0
"2193440","2023",0
"2193466","2017",0
"2193466","2018",0
"2193466","2019",0
"2193466","2020",1
"2193466","2021",0
"2193466","2022",1
"2193466","2023",1
"2193480","2017",0
"2193480","2018",0
"2193480","2019",0
"2193480","2020",0
"2193480","2021",0
"2193480","2022",1
"2193480","2023",0
"2193496","2017",0
"2193496","2018",1
"2193496","2019",1
"2193496","2020",0
"2193496","2021",0
"2193496","2022",0
"2193496","2023",0
"2193520","2017",1
"2193520","2018",1
"2193520","2019",1
"2193520","2020",0
"2193520","2021",0
"2193520","2022",0
"2193520","2023",0
"2193528","2017",0
"2193528","2018",1
"2193528","2019",1
"2193528","2020",1
"2193528","2021",1
"2193528","2022",1
"2193528","2023",1
"2193540","2017",1
"2193540","2018",1
"2193540","2019",0
"2193540","2020",1
"2193540","2021",0
"2193540","2022",0
"2193540","2023",0
"2193550","2017",0
"2193550","2018",1
"2193550","2019",1
"2193550","2020",1
"2193550","2021",1
"2193550","2022",1
"2193550","2023",1
"2193551","2017",0
"2193551","2018",1
"2193551","2019",1
"2193551","2020",1
"2193551","2021",0
"2193551","2022",0
"2193551","2023",0
"2193611","2017",0
"2193611","2018",1
"2193611","2019",1
"2193611","2020",1
"2193611","2021",1
"2193611","2022",0
"2193611","2023",2
"2193625","2017",0
"2193625","2018",1
"2193625","2019",1
"2193625","2020",1
"2193625","2021",0
"2193625","2022",0
"2193625","2023",0
"2193670","2017",0
"2193670","2018",1
"2193670","2019",1
"2193670","2020",1
"2193670","2021",1
"2193670","2022",1
"2193670","2023",1
"2193694","2017",1
"2193694","2018",1
"2193694","2019",1
"2193694","2020",0
"2193694","2021",0
"2193694","2022",0
"2193694","2023",0
"2193700","2017",0
"2193700","2018",1
"2193700","2019",1
"2193700","2020",1
"2193700","2021",0
"2193700","2022",0
"2193700","2023",0
"2193701","2017",0
"2193701","2018",1
"2193701","2019",0
"2193701","2020",0
"2193701","2021",0
"2193701","2022",0
"2193701","2023",0
"2193705","2017",0
"2193705","2018",2
"2193705","2019",1
"2193705","2020",0
"2193705","2021",0
"2193705","2022",0
"2193705","2023",0
"2193720","2017",0
"2193720","2018",1
"2193720","2019",1
"2193720","2020",1
"2193720","2021",1
"2193720","2022",1
"2193720","2023",1
"2193730","2017",0
"2193730","2018",0
"2193730","2019",1
"2193730","2020",0
"2193730","2021",1
"2193730","2022",0
"2193730","2023",0
"2193750","2017",0
"2193750","2018",1
"2193750","2019",1
"2193750","2020",1
"2193750","2021",1
"2193750","2022",1
"2193750","2023",0
"2193760","2017",0
"2193760","2018",0
"2193760","2019",0
"2193760","2020",1
"2193760","2021",0
"2193760","2022",1
"2193760","2023",0
"2193790","2017",0
"2193790","2018",1
"2193790","2019",1
"2193790","2020",0
"2193790","2021",0
"2193790","2022",0
"2193790","2023",0
"2193800","2017",0
"2193800","2018",0
"2193800","2019",1
"2193800","2020",1
"2193800","2021",1
"2193800","2022",1
"2193800","2023",1
"2193840","2017",0
"2193840","2018",1
"2193840","2019",1
"2193840","2020",1
"2193840","2021",1
"2193840","2022",0
"2193840","2023",1
"2193863","2017",1
"2193863","2018",1
"2193863","2019",1
"2193863","2020",1
"2193863","2021",1
"2193863","2022",1
"2193863","2023",1
"2193900","2017",0
"2193900","2018",2
"2193900","2019",2
"2193900","2020",0
"2193900","2021",1
"2193900","2022",0
"2193900","2023",1
"2193975","2017",0
"2193975","2018",1
"2193975","2019",0
"2193975","2020",0
"2193975","2021",0
"2193975","2022",0
"2193975","2023",0
"2193981","2017",0
"2193981","2018",1
"2193981","2019",1
"2193981","2020",1
"2193981","2021",1
"2193981","2022",1
"2193981","2023",1
"2193985","2017",0
"2193985","2018",1
"2193985","2019",0
"2193985","2020",1
"2193985","2021",1
"2193985","2022",1
"2193985","2023",0
"2193986","2017",0
"2193986","2018",0
"2193986","2019",1
"2193986","2020",0
"2193986","2021",0
"2193986","2022",0
"2193986","2023",0
"2194011","2017",0
"2194011","2018",1
"2194011","2019",1
"2194011","2020",1
"2194011","2021",1
"2194011","2022",1
"2194011","2023",1
"2194144","2017",1
"2194144","2018",1
"2194144","2019",1
"2194144","2020",1
"2194144","2021",0
"2194144","2022",0
"2194144","2023",0
"2194150","2017",1
"2194150","2018",0
"2194150","2019",1
"2194150","2020",0
"2194150","2021",0
"2194150","2022",0
"2194150","2023",0
"2194261","2017",0
"2194261","2018",1
"2194261","2019",1
"2194261","2020",1
"2194261","2021",0
"2194261","2022",0
"2194261","2023",0
"2194347","2017",0
"2194347","2018",1
"2194347","2019",0
"2194347","2020",0
"2194347","2021",0
"2194347","2022",0
"2194347","2023",0
"2194830","2017",1
"2194830","2018",0
"2194830","2019",0
"2194830","2020",0
"2194830","2021",0
"2194830","2022",0
"2194830","2023",0
"2195070","2017",0
"2195070","2018",1
"2195070","2019",0
"2195070","2020",0
"2195070","2021",0
"2195070","2022",0
"2195070","2023",0
"2195750","2017",0
"2195750","2018",1
"2195750","2019",1
"2195750","2020",1
"2195750","2021",1
"2195750","2022",0
"2195750","2023",0
"2197643","2017",1
"2197643","2018",0
"2197643","2019",1
"2197643","2020",0
"2197643","2021",0
"2197643","2022",0
"2197643","2023",0
"2197826","2017",1
"2197826","2018",0
"2197826","2019",0
"2197826","2020",0
"2197826","2021",0
"2197826","2022",0
"2197826","2023",0
"2198724","2017",1
"2198724","2018",0
"2198724","2019",0
"2198724","2020",0
"2198724","2021",0
"2198724","2022",0
"2198724","2023",0
"2199408","2017",0
"2199408","2018",5
"2199408","2019",3
"2199408","2020",2
"2199408","2021",2
"2199408","2022",3
"2199408","2023",2
"2200102","2017",0
"2200102","2018",1
"2200102","2019",0
"2200102","2020",0
"2200102","2021",0
"2200102","2022",0
"2200102","2023",0
"2200140","2017",1
"2200140","2018",1
"2200140","2019",1
"2200140","2020",1
"2200140","2021",0
"2200140","2022",0
"2200140","2023",0
"2200153","2017",0
"2200153","2018",1
"2200153","2019",0
"2200153","2020",0
"2200153","2021",0
"2200153","2022",0
"2200153","2023",0
"2200160","2017",0
"2200160","2018",1
"2200160","2019",0
"2200160","2020",1
"2200160","2021",1
"2200160","2022",1
"2200160","2023",2
"2200170","2017",0
"2200170","2018",1
"2200170","2019",0
"2200170","2020",0
"2200170","2021",0
"2200170","2022",0
"2200170","2023",0
"2200187","2017",0
"2200187","2018",1
"2200187","2019",1
"2200187","2020",0
"2200187","2021",1
"2200187","2022",1
"2200187","2023",1
"2200201","2017",0
"2200201","2018",0
"2200201","2019",1
"2200201","2020",0
"2200201","2021",0
"2200201","2022",0
"2200201","2023",0
"2200283","2017",0
"2200283","2018",1
"2200283","2019",1
"2200283","2020",1
"2200283","2021",1
"2200283","2022",0
"2200283","2023",2
"2200290","2017",0
"2200290","2018",1
"2200290","2019",1
"2200290","2020",1
"2200290","2021",1
"2200290","2022",1
"2200290","2023",2
"2200335","2017",0
"2200335","2018",0
"2200335","2019",1
"2200335","2020",1
"2200335","2021",0
"2200335","2022",1
"2200335","2023",0
"2200350","2017",0
"2200350","2018",1
"2200350","2019",0
"2200350","2020",1
"2200350","2021",0
"2200350","2022",0
"2200350","2023",0
"2200351","2017",0
"2200351","2018",1
"2200351","2019",1
"2200351","2020",0
"2200351","2021",0
"2200351","2022",0
"2200351","2023",0
"2200475","2017",0
"2200475","2018",1
"2200475","2019",1
"2200475","2020",0
"2200475","2021",1
"2200475","2022",1
"2200475","2023",2
"2200501","2017",1
"2200501","2018",1
"2200501","2019",1
"2200501","2020",0
"2200501","2021",0
"2200501","2022",0
"2200501","2023",0
"2200510","2017",0
"2200510","2018",1
"2200510","2019",1
"2200510","2020",1
"2200510","2021",0
"2200510","2022",0
"2200510","2023",1
"2200527","2017",0
"2200527","2018",1
"2200527","2019",0
"2200527","2020",0
"2200527","2021",1
"2200527","2022",0
"2200527","2023",1
"2200554","2017",0
"2200554","2018",1
"2200554","2019",1
"2200554","2020",0
"2200554","2021",0
"2200554","2022",0
"2200554","2023",0
"2200580","2017",0
"2200580","2018",1
"2200580","2019",1
"2200580","2020",1
"2200580","2021",1
"2200580","2022",1
"2200580","2023",1
"2200725","2017",0
"2200725","2018",1
"2200725","2019",1
"2200725","2020",0
"2200725","2021",0
"2200725","2022",1
"2200725","2023",0
"2200735","2017",0
"2200735","2018",1
"2200735","2019",0
"2200735","2020",0
"2200735","2021",1
"2200735","2022",0
"2200735","2023",1
"2200760","2017",0
"2200760","2018",1
"2200760","2019",0
"2200760","2020",0
"2200760","2021",0
"2200760","2022",0
"2200760","2023",0
"2200815","2017",0
"2200815","2018",1
"2200815","2019",1
"2200815","2020",1
"2200815","2021",2
"2200815","2022",1
"2200815","2023",0
"2200835","2017",0
"2200835","2018",2
"2200835","2019",2
"2200835","2020",1
"2200835","2021",0
"2200835","2022",0
"2200835","2023",0
"2200870","2017",0
"2200870","2018",1
"2200870","2019",0
"2200870","2020",0
"2200870","2021",0
"2200870","2022",0
"2200870","2023",0
"2200871","2017",1
"2200871","2018",0
"2200871","2019",0
"2200871","2020",0
"2200871","2021",0
"2200871","2022",0
"2200871","2023",0
"2200875","2017",0
"2200875","2018",1
"2200875","2019",1
"2200875","2020",1
"2200875","2021",0
"2200875","2022",0
"2200875","2023",0
"2200876","2017",0
"2200876","2018",1
"2200876","2019",0
"2200876","2020",1
"2200876","2021",1
"2200876","2022",0
"2200876","2023",1
"2200878","2017",0
"2200878","2018",3
"2200878","2019",1
"2200878","2020",2
"2200878","2021",4
"2200878","2022",2
"2200878","2023",6
"2200891","2017",0
"2200891","2018",3
"2200891","2019",2
"2200891","2020",2
"2200891","2021",1
"2200891","2022",1
"2200891","2023",2
"2200918","2017",0
"2200918","2018",1
"2200918","2019",1
"2200918","2020",1
"2200918","2021",1
"2200918","2022",1
"2200918","2023",4
"2200925","2017",0
"2200925","2018",0
"2200925","2019",0
"2200925","2020",1
"2200925","2021",0
"2200925","2022",0
"2200925","2023",1
"2200935","2017",0
"2200935","2018",1
"2200935","2019",1
"2200935","2020",1
"2200935","2021",1
"2200935","2022",0
"2200935","2023",0
"2200937","2017",1
"2200937","2018",1
"2200937","2019",1
"2200937","2020",1
"2200937","2021",0
"2200937","2022",0
"2200937","2023",0
"2200965","2017",0
"2200965","2018",0
"2200965","2019",1
"2200965","2020",0
"2200965","2021",1
"2200965","2022",1
"2200965","2023",0
"2200985","2017",0
"2200985","2018",1
"2200985","2019",1
"2200985","2020",1
"2200985","2021",1
"2200985","2022",1
"2200985","2023",2
"2201005","2017",0
"2201005","2018",1
"2201005","2019",1
"2201005","2020",1
"2201005","2021",0
